,Station_ID,P_Start,P_End,Num_Days
0,88,2017-10-01,2017-10-01,1
1,89,2017-10-02,2017-10-02,1
2,90,2017-09-30,2017-09-30,1
3,91,2017-10-03,2017-10-03,1
4,92,2017-10-03,2017-10-03,1
5,95,2017-10-01,2017-10-01,1
6,96,2017-09-30,2017-09-30,1
7,97,2017-10-03,2017-10-03,1
8,98,2017-10-01,2017-10-01,1
9,99,2017-09-30,2017-09-30,1
10,102,2017-10-02,2017-10-02,1
11,106,2017-10-01,2017-10-01,1
12,108,2017-10-02,2017-10-02,1
13,109,2017-09-30,2017-09-30,1
14,140803,2020-10-20,2020-10-20,1
15,140805,2020-10-20,2020-10-20,1
16,140806,2020-10-14,2020-10-14,1
17,178169,2018-10-02,2018-10-02,1
18,178170,2018-10-01,2018-10-01,1
19,178171,2018-10-03,2018-10-03,1
20,178172,2018-10-02,2018-10-02,1
21,178173,2018-10-02,2018-10-02,1
22,178174,2018-10-03,2018-10-03,1
23,178175,2018-10-01,2018-10-01,1
24,178176,2018-10-02,2018-10-02,1
25,178177,2018-10-03,2018-10-03,1
26,178178,2018-10-02,2018-10-02,1
27,178179,2018-10-01,2018-10-01,1
28,178180,2018-10-02,2018-10-02,1
29,178181,2018-10-01,2018-10-01,1
30,178182,2018-10-01,2018-10-01,1
31,178183,2018-10-01,2018-10-01,1
32,178184,2018-10-03,2018-10-03,1
33,178185,2018-10-03,2018-10-03,1
34,178186,2018-10-02,2018-10-02,1
35,178187,2018-10-02,2018-10-02,1
36,178188,2018-10-02,2018-10-02,1
37,178189,2018-10-03,2018-10-03,1
38,178190,2018-10-03,2018-10-03,1
39,178191,2018-10-03,2018-10-03,1
40,178192,2018-10-01,2018-10-01,1
41,178193,2018-10-03,2018-10-03,1
42,214841,2015-07-26,2015-07-26,1
43,214841,2015-08-10,2015-08-10,1
44,214841,2015-08-23,2015-08-23,1
45,214841,2022-05-08,2022-05-08,1
46,216853,2005-03-02,2005-03-02,1
47,216853,2005-04-20,2005-04-20,1
48,216853,2005-06-21,2005-06-21,1
49,216853,2005-08-30,2005-08-30,1
50,216853,2005-10-18,2005-10-18,1
51,216853,2005-12-08,2005-12-08,1
52,216853,2006-02-15,2006-02-15,1
53,216853,2006-06-05,2006-06-05,1
54,216853,2006-07-24,2006-07-24,1
55,216853,2006-09-26,2006-09-26,1
56,216853,2006-12-12,2006-12-12,1
57,216853,2007-02-22,2007-02-22,1
58,216853,2007-04-10,2007-04-10,1
59,216853,2007-06-12,2007-06-12,1
60,216853,2007-08-14,2007-08-14,1
61,216853,2007-10-16,2007-10-16,1
62,216853,2007-12-18,2007-12-18,1
63,216853,2008-03-17,2008-03-17,1
64,216853,2008-05-12,2008-05-12,1
65,216853,2008-06-16,2008-06-16,1
66,216853,2008-07-14,2008-07-14,1
67,216853,2008-08-11,2008-08-11,1
68,216853,2008-09-08,2008-09-08,1
69,216853,2009-03-04,2009-03-04,1
70,216853,2009-07-15,2009-07-15,1
71,216853,2009-08-13,2009-08-13,1
72,216853,2009-09-10,2009-09-10,1
73,216853,2009-10-01,2009-10-01,1
74,216853,2009-12-02,2009-12-02,1
75,216853,2010-03-02,2010-03-02,1
76,216853,2015-05-06,2015-05-06,1
77,216853,2015-10-28,2015-10-28,1
78,216853,2016-10-12,2016-10-12,1
79,216854,2008-09-30,2008-09-30,1
80,216854,2012-10-18,2012-10-18,1
81,216856,1983-06-01,1983-06-01,1
82,216856,1983-08-22,1983-08-22,1
83,216856,1983-10-27,1983-10-27,1
84,216856,1983-12-14,1983-12-14,1
85,216856,1984-02-14,1984-02-14,1
86,216856,1984-03-27,1984-03-27,1
87,216856,1984-05-01,1984-05-01,1
88,216856,1984-06-19,1984-06-19,1
89,216856,1984-07-25,1984-07-25,1
90,216856,1984-08-22,1984-08-22,1
91,216856,1984-10-02,1984-10-02,1
92,216856,1984-12-11,1984-12-11,1
93,216857,2008-07-29,2008-07-29,1
94,216859,2015-05-20,2015-05-20,1
95,216859,2015-05-26,2015-05-26,1
96,216859,2015-07-06,2015-07-06,1
97,216859,2015-08-04,2015-08-04,1
98,216859,2015-09-09,2015-09-09,1
99,216859,2015-10-06,2015-10-06,1
100,216859,2015-11-03,2015-11-03,1
101,216859,2015-12-07,2015-12-07,1
102,216859,2016-01-05,2016-01-05,1
103,216859,2016-02-02,2016-02-02,1
104,216859,2016-03-08,2016-03-08,1
105,216859,2016-05-04,2016-05-04,1
106,216859,2016-06-07,2016-06-07,1
107,216859,2016-07-05,2016-07-05,1
108,216859,2016-08-09,2016-08-09,1
109,216859,2016-09-13,2016-09-13,1
110,216859,2016-10-04,2016-10-04,1
111,216859,2016-12-07,2016-12-07,1
112,216859,2017-03-16,2017-03-16,1
113,216859,2017-03-22,2017-03-22,1
114,216859,2017-07-10,2017-07-10,1
115,216859,2018-03-19,2018-03-19,1
116,216859,2018-04-17,2018-04-17,1
117,216859,2018-04-24,2018-04-24,1
118,216859,2018-05-01,2018-05-01,1
119,216859,2018-05-15,2018-05-15,1
120,216859,2018-05-22,2018-05-22,1
121,216859,2018-05-28,2018-05-28,1
122,216859,2018-06-04,2018-06-04,1
123,216859,2018-06-11,2018-06-11,1
124,216859,2018-06-25,2018-06-25,1
125,216859,2018-07-03,2018-07-03,1
126,216859,2018-07-09,2018-07-09,1
127,216859,2018-08-07,2018-08-07,1
128,216859,2018-11-05,2018-11-05,1
129,216859,2019-03-20,2019-03-20,1
130,216859,2019-03-25,2019-03-25,1
131,216859,2019-04-02,2019-04-02,1
132,216859,2019-04-08,2019-04-08,1
133,216859,2019-04-23,2019-04-23,1
134,216859,2019-04-29,2019-04-29,1
135,216859,2019-05-13,2019-05-13,1
136,216859,2019-05-21,2019-05-21,1
137,216859,2019-05-27,2019-05-27,1
138,216859,2019-06-03,2019-06-03,1
139,216859,2019-06-17,2019-06-17,1
140,216859,2019-07-02,2019-07-02,1
141,216859,2019-07-09,2019-07-09,1
142,216859,2019-07-16,2019-07-16,1
143,216859,2019-08-06,2019-08-06,1
144,216859,2019-09-03,2019-09-03,1
145,216859,2019-10-15,2019-10-15,1
146,216859,2019-11-05,2019-11-05,1
147,216859,2019-12-03,2019-12-03,1
148,216859,2020-03-31,2020-03-31,1
149,216859,2020-04-06,2020-04-06,1
150,216859,2020-04-13,2020-04-13,1
151,216859,2020-04-20,2020-04-20,1
152,216859,2020-04-28,2020-04-28,1
153,216859,2020-05-05,2020-05-05,1
154,216859,2020-05-19,2020-05-19,1
155,216859,2020-06-02,2020-06-02,1
156,216859,2020-06-08,2020-06-08,1
157,216859,2020-06-16,2020-06-16,1
158,216859,2020-06-22,2020-06-22,1
159,216859,2020-06-29,2020-06-29,1
160,216859,2020-07-07,2020-07-07,1
161,216859,2020-07-14,2020-07-14,1
162,216859,2020-08-04,2020-08-04,1
163,216859,2020-08-18,2020-08-18,1
164,216859,2020-09-02,2020-09-02,1
165,216859,2021-03-29,2021-03-29,1
166,216859,2021-04-05,2021-04-05,1
167,216859,2021-04-13,2021-04-13,1
168,216859,2021-04-19,2021-04-19,1
169,216859,2021-05-03,2021-05-03,1
170,216859,2021-05-17,2021-05-17,1
171,216859,2021-06-08,2021-06-08,1
172,216859,2021-06-22,2021-06-22,1
173,216859,2021-06-28,2021-06-28,1
174,216859,2021-07-05,2021-07-05,1
175,216859,2021-07-13,2021-07-13,1
176,216859,2021-09-14,2021-09-14,1
177,216859,2021-10-04,2021-10-04,1
178,216859,2021-11-08,2021-11-08,1
179,216859,2022-01-10,2022-01-10,1
180,216859,2022-03-08,2022-03-08,1
181,216859,2022-07-12,2022-07-12,1
182,216859,2022-08-02,2022-08-02,1
183,216859,2022-09-12,2022-09-12,1
184,216859,2022-11-08,2022-11-08,1
185,216859,2023-03-21,2023-03-21,1
186,216859,2023-03-27,2023-03-27,1
187,216860,2010-08-19,2010-08-19,1
188,216869,2002-06-18,2002-06-18,1
189,216876,2007-03-27,2007-03-27,1
190,216879,2005-03-02,2005-03-02,1
191,216879,2006-05-17,2006-05-17,1
192,216879,2006-08-16,2006-08-16,1
193,216879,2006-11-01,2006-11-01,1
194,216879,2007-03-01,2007-03-01,1
195,216881,2005-06-01,2005-06-01,1
196,216881,2005-08-11,2005-08-11,1
197,216881,2005-10-13,2005-10-13,1
198,216881,2006-03-14,2006-03-14,1
199,216881,2006-05-30,2006-05-30,1
200,216881,2006-08-16,2006-08-16,1
201,216881,2006-10-17,2006-10-17,1
202,216881,2007-03-20,2007-03-20,1
203,216881,2007-08-09,2007-08-09,1
204,216881,2007-10-23,2007-10-23,1
205,216881,2008-03-19,2008-03-19,1
206,216882,2007-05-15,2007-05-15,1
207,216882,2007-07-05,2007-07-05,1
208,216882,2007-08-22,2007-08-22,1
209,216882,2008-03-03,2008-03-03,1
210,216882,2011-02-17,2011-02-17,1
211,216882,2013-02-18,2013-02-18,1
212,216882,2014-02-17,2014-02-17,1
213,216883,2005-03-10,2005-03-10,1
214,216883,2005-09-12,2005-09-12,1
215,216883,2015-04-21,2015-04-21,1
216,216883,2015-05-20,2015-05-20,1
217,216883,2015-06-24,2015-06-24,1
218,216883,2015-07-22,2015-07-22,1
219,216883,2015-08-19,2015-08-19,1
220,216883,2015-09-15,2015-09-15,1
221,216883,2018-09-13,2018-09-13,1
222,216883,2019-04-01,2019-04-01,1
223,216883,2019-09-19,2019-09-19,1
224,216883,2020-03-18,2020-03-18,1
225,216883,2020-09-10,2020-09-10,1
226,216883,2021-09-14,2021-09-14,1
227,216883,2022-04-04,2022-04-04,1
228,216883,2022-09-20,2022-09-20,1
229,216887,2005-05-04,2005-05-04,1
230,216887,2006-05-11,2006-05-11,1
231,216889,2005-09-13,2005-09-13,1
232,216896,2005-09-08,2005-09-08,1
233,216896,2007-09-12,2007-09-12,1
234,216898,2011-10-06,2011-10-06,1
235,216898,2011-10-13,2011-10-13,1
236,216898,2011-10-26,2011-10-26,1
237,216898,2011-11-02,2011-11-02,1
238,216898,2018-09-20,2018-09-20,1
239,216898,2018-09-24,2018-09-24,1
240,216901,2020-10-05,2020-10-05,1
241,216901,2020-10-20,2020-10-20,1
242,216901,2020-10-22,2020-10-22,1
243,216902,2005-11-22,2005-11-22,1
244,216902,2009-10-20,2009-10-20,1
245,216904,2018-08-16,2018-08-16,1
246,216904,2018-11-01,2018-11-01,1
247,216908,1973-07-12,1973-07-12,1
248,216911,2012-09-12,2012-09-12,1
249,216913,1974-03-18,1974-03-18,1
250,216913,1974-04-01,1974-04-01,1
251,216913,1974-04-16,1974-04-16,1
252,216913,1974-04-29,1974-04-29,1
253,216913,1974-05-13,1974-05-13,1
254,216913,1974-06-10,1974-06-10,1
255,216913,1974-06-24,1974-06-24,1
256,216913,1974-07-09,1974-07-09,1
257,216913,1974-07-16,1974-07-16,1
258,216913,1974-07-22,1974-07-22,1
259,216913,1974-07-29,1974-07-29,1
260,216913,1974-08-06,1974-08-06,1
261,216913,1974-08-12,1974-08-12,1
262,216913,1974-08-19,1974-08-19,1
263,216913,1974-08-26,1974-08-26,1
264,216913,1974-09-03,1974-09-03,1
265,216913,1974-09-09,1974-09-09,1
266,216913,1974-09-16,1974-09-16,1
267,216913,1974-09-30,1974-09-30,1
268,216913,1974-10-15,1974-10-15,1
269,216915,1979-07-31,1979-07-31,1
270,216915,1979-11-19,1979-11-19,1
271,216915,1980-04-14,1980-04-14,1
272,216915,1981-02-25,1981-02-25,1
273,216915,1981-05-13,1981-05-13,1
274,216915,1984-05-28,1984-05-28,1
275,216915,2006-08-13,2006-08-13,1
276,216915,2006-08-20,2006-08-20,1
277,216915,2006-08-27,2006-08-27,1
278,216915,2006-09-04,2006-09-04,1
279,216915,2006-10-29,2006-10-29,1
280,216915,2006-11-05,2006-11-05,1
281,216915,2006-11-12,2006-11-12,1
282,216915,2006-11-19,2006-11-19,1
283,216915,2007-08-06,2007-08-06,1
284,216915,2007-09-03,2007-09-03,1
285,216915,2007-10-21,2007-10-21,1
286,216915,2007-11-18,2007-11-18,1
287,216918,2005-07-06,2005-07-06,1
288,216918,2005-07-26,2005-07-26,1
289,216918,2005-08-23,2005-08-23,1
290,216918,2005-09-13,2005-09-13,1
291,216921,2011-11-03,2011-11-03,1
292,216921,2011-11-07,2011-11-07,1
293,216921,2011-11-17,2011-11-17,1
294,216921,2011-11-23,2011-11-23,1
295,216921,2011-11-30,2011-11-30,1
296,216925,2012-09-11,2012-09-11,1
297,216927,2009-03-16,2009-03-16,1
298,216927,2009-04-15,2009-04-15,1
299,216927,2009-07-13,2009-07-13,1
300,216927,2009-10-14,2009-10-14,1
301,216927,2009-11-16,2009-11-16,1
302,216927,2009-12-07,2009-12-07,1
303,216927,2010-01-13,2010-01-13,1
304,216927,2010-02-15,2010-02-15,1
305,216927,2010-03-15,2010-03-15,1
306,216927,2010-04-13,2010-04-13,1
307,216927,2010-07-12,2010-07-12,1
308,216927,2010-10-18,2010-10-18,1
309,216927,2010-11-15,2010-11-15,1
310,216927,2010-12-13,2010-12-13,1
311,216927,2011-01-16,2011-01-16,1
312,216927,2011-02-16,2011-02-16,1
313,216927,2011-03-13,2011-03-13,1
314,216927,2011-04-14,2011-04-14,1
315,216927,2011-07-17,2011-07-17,1
316,216927,2011-11-14,2011-11-14,1
317,216927,2011-12-14,2011-12-14,1
318,216927,2012-01-15,2012-01-15,1
319,216927,2012-02-15,2012-02-15,1
320,216927,2012-03-15,2012-03-15,1
321,216927,2012-04-17,2012-04-17,1
322,216927,2012-07-16,2012-07-16,1
323,216927,2012-10-15,2012-10-15,1
324,216927,2012-12-13,2012-12-13,1
325,216927,2013-01-17,2013-01-17,1
326,216927,2013-02-14,2013-02-14,1
327,216927,2013-03-14,2013-03-14,1
328,216927,2013-04-15,2013-04-15,1
329,216927,2013-07-17,2013-07-17,1
330,216927,2013-10-15,2013-10-15,1
331,216927,2013-11-14,2013-11-14,1
332,216927,2013-12-15,2013-12-15,1
333,216927,2014-07-15,2014-07-15,1
334,216927,2014-10-15,2014-10-15,1
335,216927,2014-11-16,2014-11-16,1
336,216927,2014-12-14,2014-12-14,1
337,216927,2015-01-15,2015-01-15,1
338,216932,2013-08-28,2013-08-28,1
339,216936,1972-05-16,1972-05-16,1
340,216936,1972-07-06,1972-07-06,1
341,216937,2005-09-06,2005-09-06,1
342,216939,2005-04-26,2005-04-26,1
343,216939,2006-05-09,2006-05-09,1
344,216940,2012-05-29,2012-05-29,1
345,216940,2014-05-22,2014-05-22,1
346,216940,2015-04-16,2015-04-16,1
347,216942,1972-10-11,1972-10-11,1
348,216942,1973-09-06,1973-09-06,1
349,216942,1973-11-13,1973-11-13,1
350,216942,1973-12-03,1973-12-03,1
351,216942,1974-04-01,1974-04-01,1
352,216942,1975-01-07,1975-01-07,1
353,216942,1975-04-03,1975-04-03,1
354,216942,1977-11-08,1977-11-08,1
355,216942,1977-11-16,1977-11-16,1
356,216942,1977-11-23,1977-11-23,1
357,216942,1977-11-30,1977-11-30,1
358,216942,1977-12-07,1977-12-07,1
359,216942,1978-04-03,1978-04-03,1
360,216942,1979-09-09,1979-09-09,1
361,216942,1979-10-03,1979-10-03,1
362,216942,1979-10-16,1979-10-16,1
363,216942,1979-10-23,1979-10-23,1
364,216942,1979-10-30,1979-10-30,1
365,216952,2008-09-04,2008-09-04,1
366,216952,2008-09-15,2008-09-15,1
367,216953,2018-09-07,2018-09-07,1
368,216953,2019-08-22,2019-08-22,1
369,216953,2021-04-26,2021-04-26,1
370,216958,1976-10-05,1976-10-05,1
371,216958,1977-05-03,1977-05-03,1
372,216966,1973-08-23,1973-08-23,1
373,216966,1974-05-09,1974-05-09,1
374,216966,1974-08-22,1974-08-22,1
375,216966,1976-05-20,1976-05-20,1
376,216966,1976-09-08,1976-09-08,1
377,216966,1978-05-09,1978-05-09,1
378,216966,1978-08-24,1978-08-24,1
379,216966,1980-05-06,1980-05-06,1
380,216966,1980-09-03,1980-09-04,2
381,216966,1981-05-06,1981-05-06,1
382,216966,1981-08-25,1981-08-25,1
383,216966,1983-04-13,1983-04-13,1
384,216966,1983-08-31,1983-08-31,1
385,216966,1984-05-07,1984-05-07,1
386,216966,1984-08-28,1984-08-28,1
387,216966,2005-04-27,2005-04-27,1
388,216966,2005-08-31,2005-08-31,1
389,216966,2006-05-02,2006-05-02,1
390,216966,2018-05-03,2018-05-03,1
391,216967,2021-05-26,2021-05-26,1
392,216967,2021-06-21,2021-06-21,1
393,216967,2021-07-14,2021-07-14,1
394,216967,2021-08-03,2021-08-03,1
395,216967,2021-08-10,2021-08-10,1
396,216967,2021-08-17,2021-08-17,1
397,216967,2021-08-24,2021-08-24,1
398,216967,2021-08-31,2021-08-31,1
399,216967,2021-09-14,2021-09-14,1
400,216967,2021-10-05,2021-10-05,1
401,216967,2021-10-12,2021-10-12,1
402,216967,2021-10-19,2021-10-19,1
403,216967,2021-10-26,2021-10-26,1
404,216967,2021-11-02,2021-11-02,1
405,216972,2006-08-22,2006-08-22,1
406,216978,2008-06-17,2008-06-17,1
407,216978,2008-07-15,2008-07-15,1
408,216978,2008-08-13,2008-08-13,1
409,216978,2008-09-10,2008-09-10,1
410,216978,2008-10-29,2008-10-29,1
411,216978,2008-12-03,2008-12-03,1
412,216978,2009-03-24,2009-03-24,1
413,216978,2009-05-27,2009-05-27,1
414,216978,2009-06-23,2009-06-23,1
415,216978,2009-08-20,2009-08-20,1
416,216978,2009-09-17,2009-09-17,1
417,216978,2009-10-21,2009-10-21,1
418,216978,2009-12-01,2009-12-01,1
419,216978,2010-05-26,2010-05-26,1
420,216978,2010-07-20,2010-07-20,1
421,216978,2010-09-23,2010-09-23,1
422,216978,2010-10-20,2010-10-20,1
423,216978,2010-11-30,2010-11-30,1
424,216978,2011-03-22,2011-03-22,1
425,216978,2015-05-05,2015-05-05,1
426,216978,2015-06-02,2015-06-02,1
427,216978,2015-06-24,2015-06-24,1
428,216978,2015-07-21,2015-07-21,1
429,216978,2015-08-25,2015-08-25,1
430,216978,2015-09-22,2015-09-22,1
431,216978,2015-11-03,2015-11-03,1
432,216978,2015-12-09,2015-12-09,1
433,216978,2016-03-22,2016-03-22,1
434,216978,2016-10-26,2016-10-26,1
435,216978,2017-05-01,2017-05-01,1
436,216978,2017-11-14,2017-11-14,1
437,216978,2018-03-21,2018-03-21,1
438,216978,2019-05-14,2019-05-14,1
439,216978,2019-05-30,2019-05-30,1
440,216978,2019-06-25,2019-06-25,1
441,216978,2019-07-22,2019-07-22,1
442,216978,2019-08-20,2019-08-20,1
443,216978,2019-09-17,2019-09-17,1
444,216978,2019-10-17,2019-10-17,1
445,216978,2020-09-16,2020-09-16,1
446,216978,2021-04-12,2021-04-12,1
447,216978,2021-09-22,2021-09-22,1
448,216982,1982-08-24,1982-08-24,1
449,216983,2008-09-23,2008-09-23,1
450,216983,2014-10-07,2014-10-07,1
451,216984,2007-05-29,2007-05-29,1
452,216990,1982-05-19,1982-05-19,1
453,216990,1982-06-23,1982-06-23,1
454,216990,1982-07-22,1982-07-22,1
455,216990,1982-08-19,1982-08-19,1
456,216990,1982-09-23,1982-09-23,1
457,216990,1984-08-14,1984-08-14,1
458,216992,2011-06-28,2011-06-28,1
459,217005,1974-05-22,1974-05-22,1
460,217005,1974-08-20,1974-08-20,1
461,217005,1977-05-03,1977-05-03,1
462,217005,1977-05-09,1977-05-09,1
463,217005,1977-05-26,1977-05-26,1
464,217005,1977-05-31,1977-05-31,1
465,217005,1977-06-09,1977-06-09,1
466,217005,1979-03-28,1979-03-28,1
467,217005,1979-07-18,1979-07-18,1
468,217005,1979-10-15,1979-10-15,1
469,217005,1983-07-20,1983-07-20,1
470,217005,1983-07-25,1983-07-25,1
471,217005,1983-08-03,1983-08-03,1
472,217005,1983-08-17,1983-08-17,1
473,217005,1983-08-31,1983-08-31,1
474,217005,1983-09-15,1983-09-15,1
475,217005,1983-09-28,1983-09-28,1
476,217005,1983-10-12,1983-10-12,1
477,217005,1983-10-27,1983-10-27,1
478,217005,1983-12-29,1983-12-29,1
479,217005,1984-01-17,1984-01-17,1
480,217005,1984-02-21,1984-02-21,1
481,217005,1984-03-14,1984-03-14,1
482,217005,1984-04-04,1984-04-04,1
483,217005,1984-04-09,1984-04-09,1
484,217005,1984-04-25,1984-04-25,1
485,217005,1984-05-07,1984-05-07,1
486,217005,1984-05-09,1984-05-09,1
487,217005,1984-05-22,1984-05-22,1
488,217005,1984-06-06,1984-06-06,1
489,217005,1984-06-19,1984-06-19,1
490,217005,1984-07-04,1984-07-04,1
491,217005,1984-07-17,1984-07-17,1
492,217005,1984-07-31,1984-07-31,1
493,217005,1984-08-13,1984-08-13,1
494,217005,1984-08-27,1984-08-27,1
495,217005,1984-09-11,1984-09-11,1
496,217005,1984-09-24,1984-09-24,1
497,217005,1984-10-10,1984-10-10,1
498,217005,1984-10-24,1984-10-24,1
499,217005,1984-11-14,1984-11-14,1
500,217005,1984-12-10,1984-12-10,1
501,217005,1985-01-14,1985-01-14,1
502,217013,2005-04-19,2005-04-19,1
503,217013,2006-05-08,2006-05-08,1
504,217015,2010-09-14,2010-09-14,1
505,217016,2019-08-14,2019-08-14,1
506,217018,2007-09-13,2007-09-13,1
507,217019,2005-08-30,2005-08-30,1
508,217022,2009-04-28,2009-04-28,1
509,217022,2009-05-05,2009-05-05,1
510,217022,2009-05-13,2009-05-13,1
511,217022,2009-05-20,2009-05-20,1
512,217022,2009-05-26,2009-05-26,1
513,217022,2009-06-09,2009-06-09,1
514,217022,2009-06-24,2009-06-24,1
515,217022,2009-07-08,2009-07-08,1
516,217022,2009-08-18,2009-08-18,1
517,217022,2009-09-15,2009-09-15,1
518,217022,2009-09-29,2009-09-29,1
519,217022,2009-10-26,2009-10-26,1
520,217022,2009-11-09,2009-11-09,1
521,217022,2009-12-08,2009-12-08,1
522,217022,2010-01-13,2010-01-13,1
523,217022,2010-02-02,2010-02-02,1
524,217022,2010-03-03,2010-03-03,1
525,217022,2010-04-13,2010-04-13,1
526,217022,2010-05-06,2010-05-06,1
527,217022,2010-05-11,2010-05-11,1
528,217022,2010-05-18,2010-05-18,1
529,217022,2010-05-25,2010-05-25,1
530,217022,2010-06-09,2010-06-09,1
531,217022,2010-06-24,2010-06-24,1
532,217022,2010-07-08,2010-07-08,1
533,217022,2010-07-19,2010-07-19,1
534,217022,2010-08-03,2010-08-03,1
535,217022,2010-09-14,2010-09-14,1
536,217022,2010-09-27,2010-09-27,1
537,217022,2010-10-13,2010-10-13,1
538,217022,2010-10-25,2010-10-25,1
539,217022,2010-11-16,2010-11-16,1
540,217022,2010-12-14,2010-12-14,1
541,217022,2011-02-09,2011-02-09,1
542,217022,2011-03-01,2011-03-01,1
543,217022,2011-03-16,2011-03-16,1
544,217022,2011-03-28,2011-03-28,1
545,217022,2011-04-20,2011-04-20,1
546,217022,2011-04-26,2011-04-26,1
547,217022,2011-05-04,2011-05-04,1
548,217022,2011-05-10,2011-05-10,1
549,217022,2011-05-17,2011-05-17,1
550,217022,2011-05-24,2011-05-24,1
551,217022,2011-06-06,2011-06-06,1
552,217022,2011-06-20,2011-06-20,1
553,217022,2011-07-05,2011-07-05,1
554,217022,2011-07-19,2011-07-19,1
555,217022,2011-07-26,2011-07-26,1
556,217022,2011-08-16,2011-08-16,1
557,217022,2011-08-30,2011-08-30,1
558,217022,2011-09-12,2011-09-12,1
559,217022,2011-09-26,2011-09-26,1
560,217022,2011-10-11,2011-10-11,1
561,217022,2011-10-27,2011-10-27,1
562,217022,2011-11-08,2011-11-08,1
563,217022,2011-11-30,2011-11-30,1
564,217022,2012-01-30,2012-01-30,1
565,217022,2012-02-23,2012-02-23,1
566,217022,2012-03-06,2012-03-06,1
567,217022,2012-03-20,2012-03-20,1
568,217022,2013-04-10,2013-04-10,1
569,217022,2013-04-15,2013-04-15,1
570,217022,2013-04-23,2013-04-23,1
571,217022,2013-04-29,2013-04-29,1
572,217022,2013-05-06,2013-05-06,1
573,217022,2013-05-15,2013-05-15,1
574,217022,2013-05-30,2013-05-30,1
575,217022,2013-06-10,2013-06-10,1
576,217022,2013-06-24,2013-06-24,1
577,217022,2013-07-09,2013-07-09,1
578,217022,2013-07-23,2013-07-23,1
579,217022,2013-08-07,2013-08-07,1
580,217022,2013-08-20,2013-08-20,1
581,217022,2013-09-03,2013-09-03,1
582,217022,2013-09-17,2013-09-17,1
583,217022,2013-10-02,2013-10-02,1
584,217022,2013-10-15,2013-10-15,1
585,217022,2013-12-04,2013-12-04,1
586,217022,2014-01-28,2014-01-28,1
587,217022,2014-02-24,2014-02-24,1
588,217022,2014-03-11,2014-03-11,1
589,217022,2014-04-30,2014-04-30,1
590,217022,2014-05-06,2014-05-06,1
591,217022,2014-05-12,2014-05-12,1
592,217022,2014-05-21,2014-05-21,1
593,217022,2014-05-28,2014-05-28,1
594,217022,2014-06-10,2014-06-10,1
595,217022,2014-06-24,2014-06-24,1
596,217022,2014-07-09,2014-07-09,1
597,217022,2014-07-23,2014-07-23,1
