,Id,MonitoringLocationID,MonitoringLocationName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ResultSampleFraction,ResultValue,ResultUnit
8940,240428472,04-615,Pine Lake,2019-08-01,,,"Filtered, field",40.06292181,ug/L
8801,240425947,06-036,Lac des Rapides,2017-08-10,,,"Filtered, field",4.1862656585,ug/L
8607,240421564,06-066,Unnamed lake,2017-08-12,,,"Filtered, field",2.015023746,ug/L
9052,240431174,06-071,Lac Parenthèses,2017-08-13,,,"Filtered, field",1.200808028,ug/L
9118,240432806,06-080,Lac Jérôme,2017-08-15,,,"Filtered, field",1.607915887,ug/L
8838,240426630,06-085,Lac Nairne,2017-08-18,,,"Filtered, field",284.503213348,ug/L
8733,240424650,06-096,Lac Saint-Charles,2017-08-25,,,"Filtered, field",6.18012098,ug/L
8660,240422762,06-100,Lac Élie-Gagnon,2017-08-21,,,"Filtered, field",4.432198177,ug/L
8872,240427152,06-101,Lac Maupertuis,2017-08-16,,,"Filtered, field",3.423781176,ug/L
8625,240421983,06-103,Lac à la Croix,2017-08-22,,,"Filtered, field",19.760136598,ug/L
8668,240422882,06-104,Lac Vouzier,2017-08-20,,,"Filtered, field",82.214762888,ug/L
8867,240427136,06-124,Lac de l'Achigan,2017-07-11,,,"Filtered, field",1.646942269,ug/L
8952,240428731,06-125,Lac Croche,2017-07-12,,,"Filtered, field",2.890178526,ug/L
9174,240434020,06-126,Lac Paula,2017-08-25,,,"Filtered, field",2.7515031745,ug/L
8906,240427792,06-129,Lac Winsch,2017-08-24,,,"Filtered, field",11.62557279,ug/L
8503,240418925,06-132,Lac Sainte-Marie,2017-07-16,,,"Filtered, field",1.370667546,ug/L
8761,240425167,06-136,Lac Ouellette,2017-08-28,,,"Filtered, field",4.970020578,ug/L
9178,240434102,06-137,Lac des Îles,2017-08-29,,,"Filtered, field",8.936460786,ug/L
8980,240429475,06-146,Lac Blue Sea,2017-09-01,,,"Filtered, field",3.882362353,ug/L
8652,240422589,06-158,Lac Merlin,2017-08-21,,,"Filtered, field",5.8439819795,ug/L
8959,240428826,06-161,Fraser Lake,2017-09-05,,,"Filtered, field",245.454932448,ug/L
8780,240425477,06-167,Lac Chenon,2017-08-31,,,"Filtered, field",3.0204143755,ug/L
8948,240428658,06-174,Lac Wasi,2017-09-02,,,"Filtered, field",12.02893959,ug/L
8953,240428737,06-176,Lac Cloutier,2017-08-30,,,"Filtered, field",1.7430861735,ug/L
8918,240427950,06-196,Lac Ramsey,2017-08-28,,,"Filtered, field",7.121310181,ug/L
8469,240418072,06-198,Dora Lake,2017-08-14,,,"Filtered, field",20.267026078,ug/L
8758,240425136,06-217,Borden Lake,2017-08-12,,,"Filtered, field",2.625685534,ug/L
8868,240427140,06-253,Burnt Berry Pond,2018-08-07,,,"Filtered, field",1.515722804,ug/L
9020,240430521,06-255,Gull Pond,2018-08-10,,,"Filtered, field",0.5,ug/L
8666,240422860,06-262,Stern Pond,2018-08-18,,,"Filtered, field",1.857790096,ug/L
8676,240423185,06-263,Freshwater Pond,2018-08-19,,,"Filtered, field",0.5,ug/L
8961,240428876,06-268,Grand Pond,2018-08-28,,,"Filtered, field",2.023719506,ug/L
8602,240421439,06-273,Round Lake,2018-07-03,,,"Filtered, field",26.63141013,ug/L
9166,240433911,06-293,Liz Lake,2018-07-28,,,"Filtered, field",1.986280995,ug/L
8860,240427044,06-294,Unnamed lake,2018-07-29,,,"Filtered, field",2.188141463,ug/L
9085,240431843,06-295,Eden Lake,2018-07-30,,,"Filtered, field",1.447986412,ug/L
8939,240428444,06-303,Gull Lake,2018-08-10,,,"Filtered, field",13.08426749,ug/L
8798,240425902,06-309,Rob Lake,2018-08-21,,,"Filtered, field",2.599803361,ug/L
8507,240418987,06-312,Botsford Lake,2018-08-23,,,"Filtered, field",4.059403185,ug/L
9172,240433981,06-313,Pakashkan Lake,2018-08-24,,,"Filtered, field",5.891518495,ug/L
8642,240422358,07-009,Black River Lake,2017-08-13,,,"Filtered, field",7.646682457,ug/L
8687,240423372,07-029,Ritchie Lake,2017-08-05,,,"Filtered, field",1.947172436,ug/L
8999,240429949,07-222,Big Lake,2018-06-30,,,"Filtered, field",1.044265474,ug/L
9113,240432557,07-224,Folly Lake,2018-07-02,,,"Filtered, field",0.5,ug/L
9026,240430593,07-230,Fenerty Lake,2018-07-15,,,"Filtered, field",2.053567817,ug/L
8941,240428496,07-236,Governor Lake,2018-07-16,,,"Filtered, field",1.044265474,ug/L
9096,240432175,07-239,Lake Banook,2018-07-24,,,"Filtered, field",4.67775391,ug/L
8420,240416855,07-242,Loon Lake,2018-07-13,,,"Filtered, field",0.5,ug/L
9160,240433794,07-243,Lake Charles,2018-07-14,,,"Filtered, field",3.399304275,ug/L
8937,240428430,07-247,MacPherson Lake,2018-07-30,,,"Filtered, field",1.515273235,ug/L
8477,240418267,07-250,Lake Ainslie,2018-08-02,,,"Filtered, field",5.019689821,ug/L
9129,240433012,07-251,Unnamed lake,2018-08-03,,,"Filtered, field",0.5,ug/L
9161,240433823,07-252,Johnson Lake,2018-08-04,,,"Filtered, field",3.267706313,ug/L
8951,240428696,08-120,Lac des Chicots,2017-08-21,,,"Filtered, field",218.821652648,ug/L
8581,240420772,08-135,Lac Georges,2017-09-12,,,"Filtered, field",57.80896692,ug/L
8807,240426084,08-138,Lac Écho,2017-09-13,,,"Filtered, field",12.659565563,ug/L
9168,240433931,08-144,Charleston Lake,2017-07-15,,,"Filtered, field",3.3736592925,ug/L
9163,240433860,08-148,Upper Rock Lake,2017-07-17,,,"Filtered, field",27.340491568,ug/L
9003,240430004,08-150,Round Lake,2017-07-20,,,"Filtered, field",1.3853737235,ug/L
8787,240425637,08-152,Christie Lake,2017-07-18,,,"Filtered, field",7.72498619,ug/L
8751,240425018,08-153,Lac Green,2017-09-02,,,"Filtered, field",31.011899543,ug/L
8330,240414800,08-160,Stoco Lake,2017-07-25,,,"Filtered, field",5.843840863,ug/L
8495,240418757,08-162,Little Lake,2017-09-08,,,"Filtered, field",18.777010218,ug/L
8955,240428749,08-163,Seymour Lake,2017-07-27,,,"Filtered, field",3.305944184,ug/L
9173,240433998,08-164,Stevenson Lake,2017-07-29,,,"Filtered, field",7.558635917,ug/L
8857,240426989,08-168,Sturgeon Lake,2017-09-06,,,"Filtered, field",8.669927741,ug/L
9014,240430306,08-170,Head Lake,2017-09-05,,,"Filtered, field",5.0792537,ug/L
8567,240420316,08-179,Wilcox Lake,2017-08-01,,,"Filtered, field",203.799781848,ug/L
8988,240429638,08-181,Bass Lake,2017-08-26,,,"Filtered, field",25.340044008,ug/L
8745,240424873,08-182,Little Lake,2017-08-24,,,"Filtered, field",25.071132808,ug/L
8831,240426515,08-183,Unnamed lake,2017-08-04,,,"Filtered, field",4.118414349,ug/L
8688,240423390,08-184,Heart Lake,2017-08-05,,,"Filtered, field",178.021321298,ug/L
9127,240432987,08-186,Lake Niapenco,2017-08-20,,,"Filtered, field",6.31457658,ug/L
8875,240427204,08-188,Fairy Lake,2017-08-07,,,"Filtered, field",3.84700911,ug/L
8847,240426809,08-190,Pinehurst Lake,2017-08-21,,,"Filtered, field",3.625464576,ug/L
9169,240433947,08-192,Green Lake,2017-08-08,,,"Filtered, field",1.5400645775,ug/L
9109,240432403,08-193,Dankert Lake,2017-08-12,,,"Filtered, field",443.028445298,ug/L
9162,240433833,08-194,Irish Lake,2017-07-20,,,"Filtered, field",1.453965526,ug/L
8874,240427184,08-205,Gillies Lake,2017-07-28,,,"Filtered, field",5.569473655,ug/L
8842,240426731,08-206,Cyprus lake,2017-07-31,,,"Filtered, field",6.58348778,ug/L
9167,240433918,08-208,Clam Lake,2017-08-13,,,"Filtered, field",528.928203498,ug/L
8794,240425815,08-209,Cameron Lake,2017-08-01,,,"Filtered, field",6.8523989805,ug/L
8985,240429549,08-210,Unnamed lake,2017-08-14,,,"Filtered, field",88.118335858,ug/L
8896,240427574,08-212,Pike Lake,2017-08-07,,,"Filtered, field",11.15497819,ug/L
8453,240417532,08-213,Bass Lake,2017-08-03,,,"Filtered, field",33.407380018,ug/L
8696,240423629,08-214,Unnamed lake,2017-09-07,,,"Filtered, field",15.78478186,ug/L
8689,240423476,08-219,Lac Mccord,2017-09-04,,,"Filtered, field",62.397050413,ug/L
8586,240420930,09-287,Unnamed lake,2018-07-21,,,"Filtered, field",108.9649687,ug/L
9000,240429961,09-292,Egg Lake,2018-07-27,,,"Filtered, field",9.926126095,ug/L
8408,240416579,09-367,Buck Lake,2018-07-08,,,"Filtered, field",2.760101292,ug/L
8544,240419828,09-370,Fickle Lake,2018-07-12,,,"Filtered, field",13.42897039,ug/L
8996,240429884,09-371,Millers Lake,2018-07-13,,,"Filtered, field",1.587606913,ug/L
8775,240425418,09-372,Unnamed lake,2018-07-14,,,"Filtered, field",8.392988223,ug/L
8981,240429478,09-374,Unnamed lake,2018-07-17,,,"Filtered, field",5.417908961,ug/L
9038,240430781,09-375,Lac la Nonne,2018-07-19,,,"Filtered, field",229.8380169,ug/L
8971,240429211,09-376,Peanut Lake,2018-07-20,,,"Filtered, field",1252.657667,ug/L
9155,240433736,09-382,Montagneuse Lake,2018-07-27,,,"Filtered, field",1.717133703,ug/L
8912,240427893,09-394,Elinor Lake,2018-08-11,,,"Filtered, field",1.24618688,ug/L
8770,240425366,09-418,Hazel Lake,2018-07-13,,,"Filtered, field",90.80615588,ug/L
8844,240426737,09-423,Unnamed lake,2018-07-20,,,"Filtered, field",7.031911961,ug/L
8511,240419122,09-424,Unnamed lake,2018-07-21,,,"Filtered, field",9.617956857,ug/L
9159,240433793,09-427,Poplar Ridge Lake,2018-07-26,,,"Filtered, field",1.413014403,ug/L
8396,240416367,09-428,Green Lake,2018-07-27,,,"Filtered, field",0.5,ug/L
8719,240424309,09-430,Unnamed lake,2018-07-28,,,"Filtered, field",1.548726648,ug/L
8725,240424482,09-605,Swan Lake,2019-07-23,,,"Filtered, field",41.54330007,ug/L
4865,161603921,1,Lake Ontario,2005-08-29,,,"Filtered, lab",0.0018,mg/L
4317,161585396,1,Lake Michigan,2006-06-03,,,"Filtered, lab",0.0004,mg/L
6211,161653691,1,Lake Michigan,2006-06-03,,,"Filtered, lab",0.0004,mg/L
5713,161635145,1,Lake Huron,2012-05-22,,,"Filtered, lab",0.0004,mg/L
7057,161682852,1,Georgian Bay,2012-05-29,,,"Filtered, lab",0.0002,mg/L
5617,161631205,1,Georgian Bay,2012-05-29,,,"Filtered, lab",0.0002,mg/L
4819,161602271,1,Georgian Bay,2012-05-29,,,"Filtered, lab",0.0003,mg/L
4788,161601290,1,Georgian Bay,2012-05-29,,,"Filtered, lab",0.0003,mg/L
3640,161561353,1,Georgian Bay,2012-05-29,,,"Filtered, lab",0.0002,mg/L
2582,161522110,1,Lake Huron,2012-08-09,,,"Filtered, lab",0.0002,mg/L
5489,161626512,1,Lake Huron,2014-05-20,,,"Filtered, lab",0.0009,mg/L
4340,161586279,1,Lake Huron,2015-05-25,,,"Filtered, lab",0.0007,mg/L
4353,161586583,1,Lake Huron,2015-09-22,,,"Filtered, lab",0.0018,mg/L
3308,161548932,1,Lake Huron,2017-05-16,,,"Filtered, lab",0.0005,mg/L
3093,161540562,1,Georgian Bay,2017-05-23,,,"Filtered, lab",0.0004,mg/L
4825,161602517,1,Georgian Bay,2017-05-23,,,"Filtered, lab",0.0004,mg/L
5878,161640742,1,Georgian Bay,2017-05-23,,,"Filtered, lab",0.0004,mg/L
15364,307401928,1,Lake Huron,2022-05-30,,,"Filtered, lab",0.0037,mg/L
15226,307335257,1,Georgian Bay,2022-06-06,,,"Filtered, lab",0.0013,mg/L
15279,307365317,1,Georgian Bay,2022-06-06,,,"Filtered, lab",0.0012,mg/L
15338,307391437,1,Georgian Bay,2022-06-06,,,"Filtered, lab",0.0008,mg/L
15547,307491552,1,Georgian Bay,2022-06-06,,,"Filtered, lab",0.0018,mg/L
9093,240432096,10-285,Pasqua Lake,2018-07-17,,,"Filtered, field",318.9843669,ug/L
8299,240414308,10-301,North Shoal Lake,2018-08-08,,,"Filtered, field",35.88392469,ug/L
8929,240428171,10-412,Shoal Lake,2018-07-06,,,"Filtered, field",310.5688669,ug/L
8805,240426063,10-414,Wilson Lake,2018-07-08,,,"Filtered, field",11.13641286,ug/L
8824,240426361,10-415,Fishing Lake,2018-07-09,,,"Filtered, field",110.9090918,ug/L
8730,240424617,10-435,Manitou Lake,2018-08-05,,,"Filtered, field",1.616582771,ug/L
8658,240422709,10-436,Suffern Lake,2018-08-12,,,"Filtered, field",34.60125752,ug/L
9154,240433709,10-448,Redberry Lake,2018-08-21,,,"Filtered, field",4.151285642,ug/L
4588,161594381,100,Lake Superior,2011-05-12,,,"Filtered, lab",0.0007,mg/L
6396,161659736,100,Lake Superior,2011-05-12,,,"Filtered, lab",0.0004,mg/L
4136,161578884,100,Lake Superior,2011-05-12,,,"Filtered, lab",0.0006,mg/L
6923,161677747,100,Lake Huron,2012-05-24,,,"Filtered, lab",0.001,mg/L
5328,161621114,100,Lake Huron,2014-05-09,,,"Filtered, lab",0.0011,mg/L
5321,161620705,100,Lake Superior,2016-05-31,,,"Filtered, lab",0.0005,mg/L
3047,161538663,100,Lake Superior,2016-05-31,,,"Filtered, lab",0.0006,mg/L
2961,161535593,100,Lake Superior,2016-05-31,,,"Filtered, lab",0.0006,mg/L
2791,161529987,100,Lake Huron,2017-05-18,,,"Filtered, lab",0.0008,mg/L
3996,161573587,100,Lake Superior,2019-05-25,,,"Filtered, lab",0.0009,mg/L
6719,161671155,100,Lake Superior,2019-05-25,,,"Filtered, lab",0.001,mg/L
7360,161694109,100,Lake Superior,2019-05-25,,,"Filtered, lab",0.0009,mg/L
5650,161632257,100,Lake Superior,2019-05-25,,,"Filtered, lab",0.001,mg/L
15419,307431885,100,Lake Huron,2022-06-01,,,"Filtered, lab",0.0025,mg/L
5555,161628753,1001,Lake Ontario,2003-04-07,,,"Filtered, lab",0.0107,mg/L
6661,161669306,1001,Lake Ontario,2003-04-07,,,"Filtered, lab",0.0125,mg/L
2634,161524504,1001,Lake Ontario,2003-04-07,,,"Filtered, lab",0.0125,mg/L
3201,161544746,1001,Lake Ontario,2003-04-07,,,"Filtered, lab",0.0025,mg/L
3048,161538679,1001,Lake Ontario,2005-08-29,,,"Filtered, lab",0.0018,mg/L
4263,161583445,1001,Lake Ontario,2005-08-29,,,"Filtered, lab",0.0017,mg/L
7316,161692564,1001,Lake Ontario,2005-08-29,,,"Filtered, lab",0.0405,mg/L
4733,161598912,1001,Lake Ontario,2005-08-29,,,"Filtered, lab",0.0018,mg/L
3212,161545136,1001,Lake Ontario,2017-04-22,,,"Filtered, lab",0.0012,mg/L
6257,161655016,1001,Lake Ontario,2017-04-22,,,"Filtered, lab",0.0011,mg/L
6006,161646168,102,Lake Ontario,2005-08-31,,,"Filtered, lab",0.0011,mg/L
5072,161611329,1026,Lake Erie,2008-02-16,,,"Filtered, lab",0.0056,mg/L
4762,161600259,1053,Lake Erie,2009-02-19,,,"Filtered, lab",0.0069,mg/L
2675,161526326,1053,Lake Erie,2010-02-18,,,"Filtered, lab",0.0123,mg/L
6078,161648477,1053,Lake Erie,2011-02-17,,,"Filtered, lab",0.0063,mg/L
5547,161628293,1057,Lake Erie,2016-02-17,,,"Filtered, lab",0.0097,mg/L
2638,161524772,107,Lake Erie,2017-05-10,,,"Filtered, lab",0.001,mg/L
7096,161684300,107,Lake Erie,2017-05-10,,,"Filtered, lab",0.001,mg/L
5597,161630473,11,Lake Michigan,2006-06-02,,,"Filtered, lab",0.0005,mg/L
4282,161583921,11,Lake Michigan,2006-06-02,,,"Filtered, lab",0.0005,mg/L
3719,161563904,11,Lake Michigan,2006-06-02,,,"Filtered, lab",0.0006,mg/L
3316,161549352,11,Lake Michigan,2006-06-02,,,"Filtered, lab",0.0005,mg/L
6434,161661282,11,Lake Michigan,2006-06-02,,,"Filtered, lab",0.0004,mg/L
2574,161521671,11,Lake Michigan,2006-06-02,,,"Filtered, lab",0.0005,mg/L
8681,240423234,11-342,Whiteswan Lake,2018-08-06,,,"Filtered, field",6.771673329,ug/L
8923,240428045,11-343,Wasa Lake,2018-08-07,,,"Filtered, field",14.52083115,ug/L
8721,240424349,11-470,Dunalter Lake,2019-07-14,,,"Filtered, field",206.7764654,ug/L
8760,240425157,11-471,Round Lake,2019-07-12,,,"Filtered, field",178.8459507,ug/L
8851,240426873,11-476,Mulvaney Lake,2019-07-21,,,"Filtered, field",15.89556779,ug/L
8821,240426257,11-477,Hanson Lake,2019-07-22,,,"Filtered, field",25.89952619,ug/L
9078,240431749,11-478,Ferguson Lake,2019-07-24,,,"Filtered, field",5.330840334,ug/L
9023,240430550,11-479,Unnamed lake,2019-07-26,,,"Filtered, field",9.75003161,ug/L
8434,240417133,11-481,Fish Lake,2019-07-28,,,"Filtered, field",317.712424,ug/L
8808,240426100,11-482,Unnamed lake,2019-07-29,,,"Filtered, field",12.92632535,ug/L
8932,240428266,11-483,Co-op Lake,2019-07-30,,,"Filtered, field",10.99292917,ug/L
8486,240418595,11-484,Unnamed lake,2019-08-01,,,"Filtered, field",20.77940959,ug/L
8919,240427958,11-485,Eakin Lake,2019-08-02,,,"Filtered, field",5.330840334,ug/L
9022,240430542,11-486,Unnamed lake,2019-08-03,,,"Filtered, field",10.57862998,ug/L
8863,240427089,11-487,Totem Pole Lake,2019-08-04,,,"Filtered, field",19.76226186,ug/L
9092,240432064,11-488,Tatalaska Lake,2019-08-05,,,"Filtered, field",535.7346933,ug/L
8395,240416345,11-489,Mollice Lake,2019-08-06,,,"Filtered, field",1.94739701,ug/L
9140,240433255,11-490,Eena Lake,2019-08-09,,,"Filtered, field",637.6638312,ug/L
8710,240424052,11-491,Chief Lake,2019-08-10,,,"Filtered, field",1.900077592,ug/L
8491,240418678,11-492,Nukko Lake,2019-08-11,,,"Filtered, field",122.7165423,ug/L
8987,240429609,11-493,Unnamed lake,2019-08-12,,,"Filtered, field",853.1931454,ug/L
9025,240430591,11-494,Nulki Lake,2019-08-13,,,"Filtered, field",69.18319254,ug/L
8910,240427853,11-495,Williams Lake,2019-08-16,,,"Filtered, field",22.07105293,ug/L
8866,240427107,11-496,Cummings Lake,2019-08-17,,,"Filtered, field",14.67270211,ug/L
8832,240426521,11-498,Chaunigan Lake,2019-08-19,,,"Filtered, field",28.4224673,ug/L
8856,240426961,11-501,Nimpo Lake,2019-08-24,,,"Filtered, field",41.0555003,ug/L
8841,240426704,11-508,Italia Lake,2019-07-04,,,"Filtered, field",4.219624312,ug/L
8943,240428515,11-509,Latremouille Lake,2019-07-05,,,"Filtered, field",9.380294635,ug/L
8624,240421966,11-510,Bridge Lake,2019-07-06,,,"Filtered, field",6.833470321,ug/L
8524,240419490,11-511,Otter Lake,2019-07-07,,,"Filtered, field",10.31859833,ug/L
9185,240434277,11-512,French Lake,2019-07-08,,,"Filtered, field",8.106882478,ug/L
9066,240431421,11-541,Takatoot Lake,2019-08-20,,,"Filtered, field",3.53499594,ug/L
9007,240430078,11-542,Witch Lake,2019-08-19,,,"Filtered, field",10.022413,ug/L
9122,240432890,11-543,Unnamed lake,2019-08-18,,,"Filtered, field",7.261809992,ug/L
8974,240429287,11-547,Naltesby Lake,2019-08-26,,,"Filtered, field",124.6010279,ug/L
8888,240427477,11-554,Hammer Lake,2019-07-05,,,"Filtered, field",96.50849492,ug/L
8635,240422164,11-557,Greeny Lake,2019-07-08,,,"Filtered, field",24.66124053,ug/L
8993,240429819,11-558,Tabor Lake,2019-07-09,,,"Filtered, field",6.029210011,ug/L
9151,240433644,11-589,Tudyah Lake,2019-08-23,,,"Filtered, field",29.26001645,ug/L
9132,240433061,11-590,Aleza Lake,2019-08-24,,,"Filtered, field",51.2456816,ug/L
8991,240429800,11-625,Crystal Lake,2019-08-16,,,"Filtered, field",7.606885368,ug/L
8664,240422838,11-626,Unnamed lake,2019-08-17,,,"Filtered, field",1.602573839,ug/L
8697,240423684,11-627,Huble Lake,2019-08-18,,,"Filtered, field",2.568784889,ug/L
8579,240420706,11-628,Dominion Lake,2019-08-19,,,"Filtered, field",4.294161765,ug/L
8671,240423106,11-629,Summit Lake,2019-08-20,,,"Filtered, field",2.84484519,ug/L
8720,240424318,11-630,Rainbow Lake,2019-08-23,,,"Filtered, field",84.32887298,ug/L
9165,240433902,11-633,Eight Mile Lake,2019-08-26,,,"Filtered, field",10.27556908,ug/L
5998,161645844,113,Lake Superior,2011-05-13,,,"Filtered, lab",0.001,mg/L
6486,161662957,113,Lake Superior,2011-05-13,,,"Filtered, lab",0.001,mg/L
7000,161680685,113,Lake Superior,2011-05-13,,,"Filtered, lab",0.0012,mg/L
3875,161568996,113,Lake Superior,2011-05-13,,,"Filtered, lab",0.0006,mg/L
4989,161608080,113,Lake Superior,2016-05-28,,,"Filtered, lab",0.0005,mg/L
5389,161623229,113,Lake Superior,2016-05-28,,,"Filtered, lab",0.0006,mg/L
5706,161634713,113,Lake Superior,2016-05-28,,,"Filtered, lab",0.0005,mg/L
4300,161584724,113,Lake Superior,2016-05-28,,,"Filtered, lab",0.0005,mg/L
2848,161531813,113,Lake Superior,2019-05-24,,,"Filtered, lab",0.0015,mg/L
2755,161528985,113,Lake Superior,2019-05-24,,,"Filtered, lab",0.0009,mg/L
6098,161649022,113,Lake Superior,2019-05-24,,,"Filtered, lab",0.0012,mg/L
4674,161597175,113,Lake Superior,2019-05-24,,,"Filtered, lab",0.0016,mg/L
5934,161642805,1156,Lake Erie,2012-05-11,,,"Filtered, lab",0.0002,mg/L
7429,161696708,1156,Lake Erie,2016-02-15,,,"Filtered, lab",0.002,mg/L
7435,161696859,1163,Lake Erie,2012-05-09,,,"Filtered, lab",0.0011,mg/L
4806,161602046,1163,Lake Erie,2017-04-10,,,"Filtered, lab",0.0007,mg/L
5239,161617777,12,Lake Ontario,2005-08-30,,,"Filtered, lab",0.0016,mg/L
6394,161659687,12,Lake Huron,2012-08-09,,,"Filtered, lab",0.0004,mg/L
15520,307477061,12,Lake Ontario,2022-04-25,,,"Filtered, lab",0.0007,mg/L
15558,307498095,12,Lake Ontario,2022-04-25,,,"Filtered, lab",0.001,mg/L
15619,307530419,12,Lake Ontario,2022-04-25,,,"Filtered, lab",0.0016,mg/L
15630,307535647,12,Lake Ontario,2022-04-25,,,"Filtered, lab",0.001,mg/L
15328,307388266,12,Lake Ontario,2022-08-12,,,"Filtered, lab",0.0002,mg/L
15426,307433641,12,Lake Ontario,2022-08-12,,,"Filtered, lab",0.0011,mg/L
15521,307477144,12,Lake Ontario,2022-08-12,,,"Filtered, lab",0.0016,mg/L
8850,240426871,12-460,Mill Lake,2019-06-29,,,"Filtered, field",296.5997568,ug/L
9048,240431099,12-465,Alta Lake,2019-07-05,,,"Filtered, field",1.728888434,ug/L
8545,240419845,12-466,Lillooet Lake,2019-07-06,,,"Filtered, field",3.071701643,ug/L
9076,240431679,12-467,Green Lake,2019-07-07,,,"Filtered, field",1.997451076,ug/L
9157,240433756,12-472,Unnamed lake,2019-07-15,,,"Filtered, field",10.59145561,ug/L
9045,240430972,12-473,Kitseguecla Lake,2019-07-13,,,"Filtered, field",3.810248908,ug/L
8792,240425776,12-474,Lakelse Lake,2019-07-16,,,"Filtered, field",2.60171702,ug/L
9133,240433082,12-475,Diana Lake,2019-07-19,,,"Filtered, field",3.340264285,ug/L
8975,240429348,12-504,Chehalis Lake,2019-08-26,,,"Filtered, field",1.478818213,ug/L
9116,240432721,12-529,Jigsaw Lake,2019-08-02,,,"Filtered, field",5.814189381,ug/L
8756,240425077,12-530,Derrick Lake,2019-08-03,,,"Filtered, field",5.745139517,ug/L
9145,240433514,12-531,Lava Lake,2019-08-04,,,"Filtered, field",7.126136792,ug/L
9171,240433965,12-532,Kitsumkalum Lake,2019-08-07,,,"Filtered, field",2.877218265,ug/L
8822,240426349,12-535,Unnamed lake,2019-08-08,,,"Filtered, field",1.760486067,ug/L
9181,240434230,12-549,Laxton Lake,2019-06-29,,,"Filtered, field",1.182934381,ug/L
8849,240426834,12-634,Elk Lake,2019-06-30,,,"Filtered, field",242.2676427,ug/L
8428,240417002,12-639,St Mary Lake,2019-07-06,,,"Filtered, field",8.509012634,ug/L
9065,240431410,12-640,Buck Lake,2019-07-07,,,"Filtered, field",15.88139882,ug/L
9124,240432938,12-642,Langford Lake,2019-07-11,,,"Filtered, field",3.004560982,ug/L
8614,240421734,12-643,Glen Lake,2019-07-12,,,"Filtered, field",9.181501742,ug/L
8639,240422288,12-644,Kemp Lake,2019-07-13,,,"Filtered, field",7.033000608,ug/L
9017,240430367,12-646,Dougan Lake,2019-07-15,,,"Filtered, field",524.9276866,ug/L
9121,240432863,12-648,Quamichan Lake,2019-07-18,,,"Filtered, field",204.6951049,ug/L
8895,240427544,12-649,Fuller Lake,2019-07-19,,,"Filtered, field",1.326044472,ug/L
8920,240427981,12-650,Quennell Lake,2019-07-20,,,"Filtered, field",4.481655512,ug/L
9087,240431856,12-652,Hoggan Lake,2019-07-22,,,"Filtered, field",22.13964921,ug/L
8994,240429875,12-653,Boomerang Lake,2019-07-27,,,"Filtered, field",6.021338972,ug/L
9029,240430617,12-654,Kennedy Lake,2019-07-25,,,"Filtered, field",2.085496737,ug/L
8899,240427627,12-655,Lowry Lake,2019-07-26,,,"Filtered, field",2.49979592,ug/L
8820,240426249,12-656,Enos Lake,2019-07-30,,,"Filtered, field",8.092834885,ug/L
8877,240427252,12-657,Green Lake,2019-07-28,,,"Filtered, field",15.75736976,ug/L
8924,240428047,12-658,Mohun Lake,2019-08-05,,,"Filtered, field",1.671197555,ug/L
8615,240421761,12-659,McCreight Lake,2019-08-03,,,"Filtered, field",4.15699265,ug/L
8529,240419570,12-660,Nimpkish Lake,2019-08-11,,,"Filtered, field",5.808640285,ug/L
8599,240421284,12-665,Zeballos Lake,2019-08-12,,,"Filtered, field",1.341711493,ug/L
9176,240434055,12-666,Spirit Lake,2019-08-04,,,"Filtered, field",1.740247418,ug/L
8289,240414135,12-668,Upper Quinsam Lake,2019-08-02,,,"Filtered, field",4.847491288,ug/L
8556,240420061,12-669,Echo Lake,2019-08-06,,,"Filtered, field",5.123690743,ug/L
9036,240430757,12-671,Brannen Lake,2019-08-16,,,"Filtered, field",4.36317684,ug/L
8969,240429131,12-672,Long Lake,2019-08-17,,,"Filtered, field",5.122342666,ug/L
9098,240432214,12-678,Duck Lake,2019-08-24,,,"Filtered, field",7.553534345,ug/L
4734,161598926,1207,Lake Erie,2012-05-08,,,"Filtered, lab",0.0003,mg/L
5784,161637208,1208,Lake Erie,2013-02-22,,,"Filtered, lab",0.0098,mg/L
6940,161678307,1208,Lake Erie,2016-02-17,,,"Filtered, lab",0.011,mg/L
4846,161602988,1209,Lake Erie,2007-04-17,,,"Filtered, lab",0.0024,mg/L
6441,161661473,1210,Lake Erie,2007-04-17,,,"Filtered, lab",0.0029,mg/L
4523,161592329,1210,Lake Erie,2013-02-22,,,"Filtered, lab",0.0051,mg/L
7509,161700192,1210,Lake Erie,2016-02-18,,,"Filtered, lab",0.0121,mg/L
7056,161682792,1211,Lake Erie,2007-04-17,,,"Filtered, lab",0.0029,mg/L
6532,161664572,1212,Lake Erie,2007-04-17,,,"Filtered, lab",0.0029,mg/L
7107,161684702,1213,Lake Erie,2007-04-17,,,"Filtered, lab",0.0057,mg/L
4744,161599407,1214,Lake Erie,2007-04-17,,,"Filtered, lab",0.0021,mg/L
6633,161668316,1215,Lake Erie,2007-04-17,,,"Filtered, lab",0.002,mg/L
6312,161656756,1216,Lake Erie,2007-04-17,,,"Filtered, lab",0.0013,mg/L
6249,161654665,1217,Lake Erie,2007-04-17,,,"Filtered, lab",0.0016,mg/L
4368,161587015,1218,Lake Erie,2007-04-17,,,"Filtered, lab",0.001,mg/L
